,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
27,5,124.07334533023041,63614822.0,200199.0,0.16106589899565346,1.0313098326463244,0.8423092623066565,0.9949145616845068,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
28,6,124.07334533023041,69437976.0,200199.0,0.2982866316827358,1.0227824687087848,0.06868493286430184,0.5081799709903947,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
29,7,124.07334533023041,16482238.0,200199.0,0.7515826261265669,3.6895284873960934,0.9537251338848676,0.6144196850121896,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
30,8,124.07334533023041,46879401.0,200199.0,0.6542693009785133,3.2548114745280183,0.8233791901090827,0.4304211705136394,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
31,9,124.07334533023041,98170143.0,200199.0,0.8451613782160233,1.833584809877305,0.5404781928570149,0.40576435197102384,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
32,10,124.07334533023041,13169727.0,200199.0,0.4334807295643592,5.282357421824722,0.4083115562853282,0.2059388862537836,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
33,11,124.07334533023041,37487951.0,200199.0,0.07289671037985303,3.5572635101239105,0.19205199504844891,0.8782323070655312,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
34,13,124.07334533023041,5132616.0,200199.0,0.5041973513682432,2.64746404603946,0.709111205136389,0.873658796314837,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
35,15,124.07334533023041,77487766.0,200199.0,0.5313497863272673,0.8888845827043911,0.14955702315614158,0.6999332141203467,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
36,16,124.07334533023041,33364340.0,200199.0,0.7780215405281892,0.8332508798788092,0.5771629591703898,0.34200194676639106,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
37,17,124.07334533023041,15360519.0,200199.0,0.4042042609229212,2.071917932264724,0.9220048446405412,0.7081287340350838,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
38,18,124.07334533023041,1063926.0,200199.0,0.3335047215585933,0.6964297088107023,0.17251998999292126,0.928279669209262,1.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
39,19,124.07334533023041,57372681.0,200199.0,0.11529403522347567,1.332164168794155,0.9247687390985064,0.9041672269768152,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
40,21,124.07334533023041,86051950.0,200199.0,0.8804093039407341,2.7236390258646965,0.32904731032928314,0.36883459431989735,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
41,22,124.07334533023041,68495303.0,200199.0,0.2504078188245307,3.41924047275027,0.6265177687557476,0.6438322338435182,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
42,25,124.07334533023041,71502575.0,200199.0,0.8391230351900937,2.2175140484659264,0.2764836414768377,0.2577229262768961,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
43,24,124.07334533023041,53600532.0,200199.0,0.20188232455058894,2.2615252172750075,0.6773933478636108,0.4617693364465662,1.0,0.05,0.0,0.05,2.0,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
44,20,1439.0820835326947,69345812.0,200199.0,0.4638885632739606,0.3756783359872367,0.9165592157113616,0.976425561112234,1.0,0.4638885632739606,0.3756783359872367,0.9165592157113616,0.976425561112234,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
45,3,,61747009.0,200199.0,0.7486763312541155,0.936213693930386,0.3910353614351961,0.5873611809797862,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
46,14,,6857402.0,200199.0,0.7473587147286599,1.073284316770323,0.3894355430265868,0.9346183619828364,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
47,32,,70641316.0,200199.0,0.43360267204446107,0.026308411983006725,0.22318287006313384,0.27515613834383984,1.0,inf,inf,inf,inf,,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
