,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,x0_lossave,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
5,43,92.06049606124706,50035455.0,100207.0,0.2322795249566225,0.8751514727318968,3.5092169403243183,0.5910261140964508,0.458891105137829,1.0,0.05,0.4775964534206761,0.5059295158085086,0.5958082419355335,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
6,42,120.60760947743069,59470656.0,100207.0,0.3078492847322639,0.3519805292615644,1.229521133632883,0.22026837743714286,0.404795010812517,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
7,40,120.60760947743069,64904111.0,100207.0,0.1484072969784637,0.3470977015143721,2.3303788749817875,0.4280878615175198,0.4120005407723394,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
8,37,120.60760947743069,86143671.0,100207.0,0.5304839000581906,0.710644217011995,0.3109748153420393,0.09505796052180424,0.4906736049327643,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
9,45,120.60760947743069,45940808.0,100207.0,0.5503835701569195,0.5253766248967339,2.0102415164414,0.20257636208152408,0.2755737202062297,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
10,1,120.60760947743069,24293862.0,100207.0,0.22319802158616275,0.8256300851795523,1.635850361662367,0.5612128546270347,0.4750828172067715,1.0,2.0,0.05,0.0,0.05,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
11,22,120.60760947743069,2385520.0,100207.0,0.4061873643255431,0.4823935048292461,3.9304975377782863,0.12157476688726288,0.7351264175437842,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
12,18,120.60760947743069,65813685.0,100207.0,0.6140181315649935,0.4007810594845224,1.6212695349460011,0.2320737222050687,0.6207627716452104,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
13,16,120.60760947743069,85035776.0,100207.0,0.05323605964446751,0.5696936009065862,1.1494583559243006,0.2923068832649424,0.4405558953310133,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
14,14,120.60760947743069,9085336.0,100207.0,0.1734699619421971,0.21825405896555786,2.9917648026913715,0.2742787193304434,0.5583126689232698,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
15,7,120.60760947743069,39249501.0,100207.0,0.1390930380276276,0.6800152387681829,3.0761333797502752,0.19275509043286665,0.6833617435829918,1.0,2.0,0.05,0.0,0.05,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
16,6,120.60760947743069,60335618.0,100207.0,0.0469950972837565,0.31943962304784435,0.4739622708322041,0.7228216791158768,0.9221584435987882,1.0,2.0,0.05,0.0,2.0,0.05,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
17,24,223.70228669857346,42149402.0,100207.0,0.4955821346066813,0.29974213807334465,2.0686844967896145,0.8971722201704215,0.8339075196561769,1.0,0.29280378062556434,0.1823370630395003,1.8699647969745559,0.22106997626511435,0.5266193986647231,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
18,35,243.31161843355926,26638243.0,100207.0,0.6062168355612854,0.035389550885032366,3.5234515204386594,0.15283744820908174,0.8203310174014256,1.0,0.2465799712392777,0.09579257562681652,3.3171586703994866,0.05059594531461694,0.5116707225661075,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
19,33,489.4309225332224,70354635.0,100207.0,0.7238015639105567,0.261156995296396,2.2676517907071707,0.5964876171574319,0.7668560501496973,1.0,0.5641388985880869,0.26680047672532825,2.060218846410501,0.2614917189199349,0.7785846890787712,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
20,26,553.5643539550529,87361454.0,100207.0,0.0753165216913501,0.7315934543303731,0.8767016371258151,0.8078430547068727,0.5925999117648458,1.0,0.0753165216913501,0.7315934543303731,0.8767016371258151,0.8078430547068727,0.5925999117648458,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
21,21,770.6176511577713,19569123.0,100207.0,0.2766686792876848,0.17921075889886334,8.244498038230105,0.18790443119213215,0.6315557222005864,1.0,0.2766686792876848,0.17921075889886334,8.244498038230105,0.18790443119213215,0.6315557222005864,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
22,32,1102.3138548378186,76366095.0,100207.0,0.05818939487990828,0.7246131312914359,3.9450456073808646,0.0587651893509143,0.5187340860076548,1.0,0.05818939487990828,0.7246131312914359,3.9450456073808646,0.0587651893509143,0.5187340860076548,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
23,0,,82354645.0,100207.0,0.8514192189859413,0.6777509740959909,3.4382488181334514,0.1555018680609977,0.4026743787198631,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
24,2,,26975553.0,100207.0,0.841256819022244,0.2077075265870112,1.2821525326477077,0.968457912430426,0.3732949634905152,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
25,3,,27671479.0,100207.0,0.08910657077434858,0.5894841096358235,2.420290117938646,0.2846020912182292,0.5409687157697624,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
26,5,,49206742.0,100207.0,0.7956272904075974,0.8205276562719369,2.372288775180494,0.4848848822748926,0.41357289918579104,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
27,8,,484706.0,100207.0,0.5293733968848517,0.4487408780252122,5.5863661876008015,0.5217552974286934,0.7506578124038127,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
28,9,,20156567.0,100207.0,0.5851307134386377,0.4018304281947089,0.3141629155496139,0.3238327193819825,0.09764717596583697,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
29,11,,894375.0,100207.0,0.4242687859551557,0.4485959661149401,2.4645870667201977,0.976982023606206,0.8126358148394593,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
30,12,,52296566.0,100207.0,0.918004732479922,0.9895950228513504,1.7444445477557582,0.3850326875282107,0.4522120796147731,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
31,13,,6685384.0,100207.0,0.5627740889459126,0.04916470393802143,2.3282537516352755,0.3300591815321046,0.3483521156720685,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
32,15,,30608711.0,100207.0,0.1899029280755306,0.8860135388624805,1.4400030640755126,0.7188230629193347,0.3841237622245294,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
33,17,,82182389.0,100207.0,0.35371976947649203,0.9846958125455156,1.6089810398470163,0.9039421248001598,0.4208431086576248,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
34,19,,62565273.0,100207.0,0.7894126908863236,0.4858370805419928,2.005301974003868,0.7534398454359681,0.4077603078458459,1.0,inf,inf,inf,inf,inf,,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
