,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
34,2.0,124.07334533023041,51074846.0,200199.0,0.2564273737139154,1.2090264264457682,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
35,1.0,124.07334533023041,4766726.0,200199.0,0.3043801810780715,0.5759548468909518,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
36,24.0,124.07334533023041,67196596.0,200199.0,0.4793616683693951,2.0454389694082757,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
37,47.0,124.07334533023041,1908470.0,200199.0,0.27907091322668903,2.6552818591123835,1.0,0.05,0.0,,LearningParams_Fit_alpha-beta_Fix_exp_
38,15.0,3595.024610719697,55040459.0,200199.0,0.9042297158551056,0.9691643827738352,1.0,0.9042324385862288,0.9691619746285636,,LearningParams_Fit_alpha-beta_Fix_exp_
39,19.0,5808.292774285733,17780526.0,200199.0,0.2502263182917159,1.7243120127417808,1.0,0.2502263182917159,1.7243120127417808,,LearningParams_Fit_alpha-beta_Fix_exp_
40,8.0,,98794387.0,200199.0,0.9801586853131296,1.8253525177184624,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
41,11.0,,63567663.0,200199.0,0.8987009787870086,4.079549263384709,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
42,17.0,,699842.0,200199.0,0.9725703622688268,3.1704125512129617,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
43,28.0,,82986544.0,200199.0,0.5677804784757017,4.4781509118817135,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,36.0,,45122273.0,200199.0,0.7152432562479536,3.831367306983695,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,37.0,,76766554.0,200199.0,0.3069762024486519,5.392223227880295,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,38.0,,26127745.0,200199.0,0.7212403984614835,3.4931005522277654,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,45.0,,24491715.0,200199.0,0.8445721611075486,1.8091579095702448,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,48.0,,63633124.0,200199.0,0.4517821950124319,6.521558114740723,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,49.0,,87303284.0,200199.0,0.6761765749311919,3.450639207216114,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,29.0,103.00054366551466,90349488.0,407209.0,0.3632496121320519,1.6247663588529355,1.0,0.05,0.04079922632523938,,LearningParams_Fit_alpha-beta_Fix_exp_
1,44.0,103.0005436655147,94124288.0,407209.0,0.1923694019822443,2.740700393081632,1.0,0.05,0.04079922563146414,,LearningParams_Fit_alpha-beta_Fix_exp_
2,11.0,103.0005436655147,34438315.0,407209.0,0.603274516757461,0.70347606382091,1.0,0.05,0.04079922711488694,,LearningParams_Fit_alpha-beta_Fix_exp_
3,47.0,103.00054366551474,81590046.0,407209.0,0.17878228668405766,2.7897471035511603,1.0,0.05,0.04079922650033134,,LearningParams_Fit_alpha-beta_Fix_exp_
4,49.0,103.0005436655148,92484830.0,407209.0,0.006015043961022682,0.4870445210181386,1.0,0.05,0.04079922538907572,,LearningParams_Fit_alpha-beta_Fix_exp_
5,32.0,103.0005436655148,37523480.0,407209.0,0.35198092298270506,0.3616442257691499,1.0,0.05,0.04079922598415193,,LearningParams_Fit_alpha-beta_Fix_exp_
6,28.0,103.0005436655148,30937841.0,407209.0,0.3851343456436969,1.5220664315632548,1.0,0.05,0.040799223935347975,,LearningParams_Fit_alpha-beta_Fix_exp_
7,20.0,103.0005436655148,23417206.0,407209.0,0.5331696752061009,1.6144119767361609,1.0,0.05,0.04079922408499178,,LearningParams_Fit_alpha-beta_Fix_exp_
8,37.0,103.00054366551487,6332885.0,407209.0,0.2357972630790519,1.3229465458490053,1.0,0.05,0.040799223567474334,,LearningParams_Fit_alpha-beta_Fix_exp_
9,33.0,103.00054366551493,86385398.0,407209.0,0.5761076221330051,1.5045125100884609,1.0,0.05,0.04079922331978639,,LearningParams_Fit_alpha-beta_Fix_exp_
10,26.0,103.00054366551493,66372317.0,407209.0,0.6929580870047573,1.5688719435971918,1.0,0.05,0.040799223230787635,,LearningParams_Fit_alpha-beta_Fix_exp_
11,0.0,103.00054366551493,74095213.0,407209.0,0.3707160720453082,2.9736712426035745,1.0,0.05,0.040799224610033054,,LearningParams_Fit_alpha-beta_Fix_exp_
12,13.0,103.00054366551504,90372441.0,407209.0,0.04477227156340409,7.583114968997699,1.0,0.05,0.040799233431027565,,LearningParams_Fit_alpha-beta_Fix_exp_
13,15.0,103.0005436655152,42414891.0,407209.0,0.15728408182455278,1.5964581033062362,1.0,0.05,0.04079923487655171,,LearningParams_Fit_alpha-beta_Fix_exp_
14,34.0,103.00054366551625,8921016.0,407209.0,0.3689394764710959,0.6502563622253575,1.0,0.05,0.04079923998078274,,LearningParams_Fit_alpha-beta_Fix_exp_
15,10.0,103.00054366551628,46352725.0,407209.0,0.5167767933716088,1.063105501696937,1.0,0.05,0.040799215683981316,,LearningParams_Fit_alpha-beta_Fix_exp_
16,35.0,103.00054366551628,24565848.0,407209.0,0.02153268924005327,4.061738597230164,1.0,0.05,0.040799215012319666,,LearningParams_Fit_alpha-beta_Fix_exp_
17,39.0,103.00054366551711,51128890.0,407209.0,0.421864756468741,1.930731347500653,1.0,0.05,0.04079924310402699,,LearningParams_Fit_alpha-beta_Fix_exp_
18,46.0,103.00054366551872,79642614.0,407209.0,0.6593544126406676,2.083154543714392,1.0,0.05,0.04079924711328057,,LearningParams_Fit_alpha-beta_Fix_exp_
19,27.0,103.0005436655201,64648297.0,407209.0,0.4732540302909493,1.2881197781187603,1.0,0.05,0.04079925036273637,,LearningParams_Fit_alpha-beta_Fix_exp_
20,31.0,103.00054366552115,43918725.0,407209.0,0.8264289557983288,1.5259028965449224,1.0,0.05,0.040799252584528406,,LearningParams_Fit_alpha-beta_Fix_exp_
21,43.0,103.00054366552222,29639726.0,407209.0,0.31600364298988803,1.9254733211187278,1.0,0.05,0.04079925446081878,,LearningParams_Fit_alpha-beta_Fix_exp_
22,24.0,103.0005436655238,58565725.0,407209.0,0.9269421904075092,1.2240918497767204,1.0,0.05,0.04079919819166215,,LearningParams_Fit_alpha-beta_Fix_exp_
23,21.0,103.0005436655274,99272870.0,407209.0,0.40951543648104377,0.7067903920479199,1.0,0.05,0.040799262652341024,,LearningParams_Fit_alpha-beta_Fix_exp_
24,23.0,103.00054366553114,83853777.0,407209.0,0.2814578826120842,1.0256988985867128,1.0,0.05,0.040799188077940786,,LearningParams_Fit_alpha-beta_Fix_exp_
25,14.0,103.00054366560305,32033160.0,407209.0,0.40469699585164415,2.185326466847227,1.0,0.05,0.04079931971061609,,LearningParams_Fit_alpha-beta_Fix_exp_
26,36.0,103.00054366560431,5251387.0,407209.0,0.6751009191286709,0.2551805005489354,1.0,0.05,0.04079932045083027,,LearningParams_Fit_alpha-beta_Fix_exp_
27,45.0,103.00054366562857,24060503.0,407209.0,0.7101657209158173,1.4428792443467424,1.0,0.05,0.040799332216466734,,LearningParams_Fit_alpha-beta_Fix_exp_
28,18.0,103.00054366569857,32910261.0,407209.0,0.5437667709910812,1.4371494190530212,1.0,0.05,0.04079936046808984,,LearningParams_Fit_alpha-beta_Fix_exp_
29,2.0,103.00054366573126,6766500.0,407209.0,0.7174631698846493,1.4746976037286068,1.0,0.05,0.0407993717933862,,LearningParams_Fit_alpha-beta_Fix_exp_
30,4.0,103.00054366582924,71311951.0,407209.0,0.34535694980886816,2.3152886216848025,1.0,0.05,0.04079940140147486,,LearningParams_Fit_alpha-beta_Fix_exp_
31,40.0,103.0005436663172,21399925.0,407209.0,0.520813728595836,2.6013661519348483,1.0,0.05,0.04079950513042707,,LearningParams_Fit_alpha-beta_Fix_exp_
32,12.0,103.00054366764445,65845232.0,407209.0,0.2939972844379756,0.7783300780714916,1.0,0.05,0.0407996796575963,,LearningParams_Fit_alpha-beta_Fix_exp_
33,16.0,103.00054366809572,94770862.0,407209.0,0.3359798925279717,0.4980585833825034,1.0,0.05,0.040799725239858815,,LearningParams_Fit_alpha-beta_Fix_exp_
34,3.0,103.00054367151482,71839659.0,407209.0,0.4114865547534071,2.7324614439953105,1.0,0.05,0.040799986298039034,,LearningParams_Fit_alpha-beta_Fix_exp_
35,30.0,103.00054367179878,38474513.0,407209.0,0.5255946274946312,0.9342892554558424,1.0,0.05,0.04080000404469325,,LearningParams_Fit_alpha-beta_Fix_exp_
36,41.0,103.00054367213284,10047104.0,407209.0,0.4037839786032915,2.741607056803128,1.0,0.05,0.040800024407274635,,LearningParams_Fit_alpha-beta_Fix_exp_
37,8.0,103.00054367493608,60813797.0,407209.0,0.9509623538205708,0.6972698554588358,1.0,0.05,0.04080017828111415,,LearningParams_Fit_alpha-beta_Fix_exp_
38,1.0,103.00054368563448,13045772.0,407209.0,0.03879866113955579,3.625983673212642,1.0,0.05,0.04080061682563228,,LearningParams_Fit_alpha-beta_Fix_exp_
39,42.0,103.0005436937799,10693567.0,407209.0,0.056545986975177875,0.5419411662992345,1.0,0.05,0.040797581259432426,,LearningParams_Fit_alpha-beta_Fix_exp_
40,7.0,2960.542960846916,4863239.0,407209.0,0.08590306549097666,2.4027613389349374,1.0,0.08590306458269509,2.4027616576219266,,LearningParams_Fit_alpha-beta_Fix_exp_
41,5.0,,20014992.0,407209.0,0.6994590473414829,2.8323860693386145,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
42,6.0,,45558097.0,407209.0,0.7538144896573675,2.097737440731854,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
43,9.0,,27856991.0,407209.0,0.7584181281143079,3.782740400949903,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,17.0,,68814925.0,407209.0,0.6903188931973047,4.3867075181274195,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,19.0,,51287070.0,407209.0,0.7813390889582376,8.308842646289527,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,22.0,,70193006.0,407209.0,0.6601922637140287,2.5295953351393785,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,25.0,,27881282.0,407209.0,0.9356042365371824,2.569685044853773,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,38.0,,80066013.0,407209.0,0.6776194091190562,2.6608638640974074,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,48.0,,75140095.0,407209.0,0.9901202777257462,1.4595138289131933,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,19.0,89.82025367071356,82759144.0,311760.0,0.6861800815889916,2.8027578559945217,1.0,0.054458178570433835,0.0766696177180274,,LearningParams_Fit_alpha-beta_Fix_exp_
1,20.0,89.82025371953299,42148306.0,311760.0,0.8007260088508905,1.4674636573315851,1.0,0.054430770761339266,0.07669048300995925,,LearningParams_Fit_alpha-beta_Fix_exp_
2,41.0,89.8202537506234,86271830.0,311760.0,0.7287068182751962,3.0782570047757525,1.0,0.05446941910526052,0.07665356705346751,,LearningParams_Fit_alpha-beta_Fix_exp_
3,6.0,89.82025376017491,4618896.0,311760.0,0.7423397348143638,0.934767253308794,1.0,0.05442901596819672,0.07669085317056204,,LearningParams_Fit_alpha-beta_Fix_exp_
4,9.0,89.82025379076624,91887005.0,311760.0,0.5534782775663826,0.8213128261523884,1.0,0.05442187870077729,0.0766974545404717,,LearningParams_Fit_alpha-beta_Fix_exp_
5,3.0,89.82025382778795,73709749.0,311760.0,0.4932623725810661,1.3325808783308477,1.0,0.05440251627891095,0.07671887317731665,,LearningParams_Fit_alpha-beta_Fix_exp_
6,5.0,89.82025384188586,79482444.0,311760.0,0.6247652639307182,4.946049036545472,1.0,0.05447956507936316,0.0766424283813003,,LearningParams_Fit_alpha-beta_Fix_exp_
7,23.0,89.82025400098931,39965951.0,311760.0,0.7197911147361294,0.3595494221199774,1.0,0.05439222408316065,0.07672518725687824,,LearningParams_Fit_alpha-beta_Fix_exp_
8,8.0,89.82025404443766,26233281.0,311760.0,0.7628620349918235,1.5891588592495052,1.0,0.054449897919924994,0.07666478859963774,,LearningParams_Fit_alpha-beta_Fix_exp_
9,25.0,89.82025404831457,5271544.0,311760.0,0.08949075996066774,1.6126242872504648,1.0,0.05437709339000416,0.07674698584610057,,LearningParams_Fit_alpha-beta_Fix_exp_
10,47.0,89.82025416082493,76933678.0,311760.0,0.8707589853872304,0.8377853950541242,1.0,0.054367632436862164,0.07675415656953576,,LearningParams_Fit_alpha-beta_Fix_exp_
11,43.0,89.82025425630863,8927025.0,311760.0,0.9044581172276148,5.723433902157228,1.0,0.05436587748788485,0.07675149097882894,,LearningParams_Fit_alpha-beta_Fix_exp_
12,14.0,89.82025438092299,90338078.0,311760.0,0.6826388921661259,0.4994580684476309,1.0,0.05438741971020563,0.07672359709144566,,LearningParams_Fit_alpha-beta_Fix_exp_
13,44.0,89.82025490808157,75863699.0,311760.0,0.6669579840261789,2.544971486072561,1.0,0.054323144324231736,0.07679607013437104,,LearningParams_Fit_alpha-beta_Fix_exp_
14,22.0,89.82025502288626,82562215.0,311760.0,0.4471341938850107,0.9832323391162476,1.0,0.054327725556850684,0.07678451069326242,,LearningParams_Fit_alpha-beta_Fix_exp_
15,2.0,89.82025517953414,75044050.0,311760.0,0.01441850483630871,0.8782790187366529,1.0,0.05431207454312307,0.07680428960982955,,LearningParams_Fit_alpha-beta_Fix_exp_
16,15.0,89.82025546052004,23442858.0,311760.0,0.8291890306362798,0.7785555638908641,1.0,0.054300987007013454,0.07681394621924212,,LearningParams_Fit_alpha-beta_Fix_exp_
17,48.0,89.82025550007141,46787797.0,311760.0,0.03617719019781547,1.9622760112603876,1.0,0.05429748823323264,0.07681948529963993,,LearningParams_Fit_alpha-beta_Fix_exp_
18,17.0,89.82025563012594,11029057.0,311760.0,0.3290497701555975,0.7169328014613738,1.0,0.05431015310239597,0.07679748214630061,,LearningParams_Fit_alpha-beta_Fix_exp_
19,29.0,89.82025631864063,66668923.0,311760.0,0.052455713855943636,1.7994987670549416,1.0,0.05428908611979013,0.07681544982165255,,LearningParams_Fit_alpha-beta_Fix_exp_
20,10.0,89.82025643441462,83093601.0,311760.0,0.5900941582560291,0.6616351860095806,1.0,0.05426402677198042,0.07685075576760887,,LearningParams_Fit_alpha-beta_Fix_exp_
21,1.0,89.8202568557374,87333310.0,311760.0,0.4283385366717735,0.4338251944951568,1.0,0.054250233509139364,0.07686472255460414,,LearningParams_Fit_alpha-beta_Fix_exp_
22,21.0,89.8202582157423,94529537.0,311760.0,0.9351703970840224,2.08840267711753,1.0,0.05422344941651229,0.07688069244484899,,LearningParams_Fit_alpha-beta_Fix_exp_
23,27.0,89.82025909898621,89677137.0,311760.0,0.9065590671687018,0.8790555347560952,1.0,0.05419733632120572,0.0769079556110282,,LearningParams_Fit_alpha-beta_Fix_exp_
24,31.0,89.82026040019903,63010179.0,311760.0,0.6159274353894659,0.9414395416297374,1.0,0.05416491244437433,0.07694166669718809,,LearningParams_Fit_alpha-beta_Fix_exp_
25,37.0,89.82026049152405,44307242.0,311760.0,0.9186893829794952,1.0839821589638563,1.0,0.054201134727980764,0.07693965718161742,,LearningParams_Fit_alpha-beta_Fix_exp_
26,34.0,89.8202618284264,93040873.0,311760.0,0.938333408782128,1.571243810209889,1.0,0.05413537750787605,0.07697081363654286,,LearningParams_Fit_alpha-beta_Fix_exp_
27,12.0,89.82026224401272,63499929.0,311760.0,0.7296102715413761,0.3944793103717564,1.0,0.0541339060951856,0.07696639076585046,,LearningParams_Fit_alpha-beta_Fix_exp_
28,7.0,89.82026423132976,5536735.0,311760.0,0.6402117380916809,0.5823449667485846,1.0,0.05412805311147285,0.07701210498485878,,LearningParams_Fit_alpha-beta_Fix_exp_
29,4.0,89.8202643032833,56953907.0,311760.0,0.3185666481395568,1.398589408258294,1.0,0.05412707515119043,0.07701317419773733,,LearningParams_Fit_alpha-beta_Fix_exp_
30,49.0,89.8202654942612,20220161.0,311760.0,0.35414796598417897,1.5120315190234157,1.0,0.05408971225239022,0.07704275271902337,,LearningParams_Fit_alpha-beta_Fix_exp_
31,42.0,89.82026553722416,76631294.0,311760.0,0.31981000993521363,0.4758738786360538,1.0,0.054076942620559364,0.07704782395547934,,LearningParams_Fit_alpha-beta_Fix_exp_
32,33.0,89.82026565850451,39538807.0,311760.0,0.4767247418179586,0.5385480245468741,1.0,0.054079131897166864,0.07704862313381187,,LearningParams_Fit_alpha-beta_Fix_exp_
33,46.0,89.82026971293224,34359490.0,311760.0,0.4263113086040552,1.1459791249366604,1.0,0.05401174178077765,0.07708652482426502,,LearningParams_Fit_alpha-beta_Fix_exp_
34,13.0,89.82027504785998,58448952.0,311760.0,0.5911570682413395,0.9511740815893818,1.0,0.053961285691463835,0.07712137574534167,,LearningParams_Fit_alpha-beta_Fix_exp_
35,30.0,89.82028223770784,25740845.0,311760.0,0.8509385544536514,0.5784794214047454,1.0,0.05387316202604972,0.0772116106379312,,LearningParams_Fit_alpha-beta_Fix_exp_
36,11.0,89.8206335934242,54921794.0,311760.0,0.1899177143174407,1.5550988631469094,1.0,0.05657822933626167,0.07476484293496798,,LearningParams_Fit_alpha-beta_Fix_exp_
37,16.0,89.82070682024572,52846190.0,311760.0,0.07453782961442247,1.1358367042158133,1.0,0.05213517087013023,0.07894826219773557,,LearningParams_Fit_alpha-beta_Fix_exp_
38,24.0,89.82176987791422,7967726.0,311760.0,0.0581859330614976,1.5000041439372556,1.0,0.05025758213151417,0.08110247919505789,,LearningParams_Fit_alpha-beta_Fix_exp_
39,0.0,89.8218345577184,55288825.0,311760.0,0.3922977505049289,1.4529221342378753,1.0,0.05014192855559492,0.08117368088516133,,LearningParams_Fit_alpha-beta_Fix_exp_
40,35.0,89.82186292025517,5257863.0,311760.0,0.3294355401559949,1.8009084325006697,1.0,0.050099687806839835,0.08119314934867998,,LearningParams_Fit_alpha-beta_Fix_exp_
41,45.0,89.82187916726336,69276782.0,311760.0,0.27048234947871275,0.8079417111423907,1.0,0.05007786966418038,0.0812101909881542,,LearningParams_Fit_alpha-beta_Fix_exp_
42,26.0,89.82188945754723,94141607.0,311760.0,0.01700936000984729,2.537794447602042,1.0,0.05006421710414005,0.0812256385528745,,LearningParams_Fit_alpha-beta_Fix_exp_
43,28.0,89.82189446235996,54354091.0,311760.0,0.2716269779597319,2.707938333972662,1.0,0.05005763194808141,0.08123015575462271,,LearningParams_Fit_alpha-beta_Fix_exp_
44,32.0,89.82193833771643,5371390.0,311760.0,0.9634639509288172,0.9538642490705964,1.0,0.05,0.08129515171725604,,LearningParams_Fit_alpha-beta_Fix_exp_
45,18.0,,80224553.0,311760.0,0.7749316396886696,5.173451941388701,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,36.0,,15656666.0,311760.0,0.5262018118171211,3.7005821135079486,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,38.0,,39590757.0,311760.0,0.8583755772103465,1.9155102155506771,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,39.0,,62955257.0,311760.0,0.4364525679307371,4.547647570244735,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
49,40.0,,72189970.0,311760.0,0.7841931817428816,1.9983512986511556,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
0,21.0,113.86150730787978,72886138.0,311444.0,0.9270006983238064,1.433268008962899,1.0,0.05,0.024946327993163972,,LearningParams_Fit_alpha-beta_Fix_exp_
1,22.0,113.86150730787978,48174916.0,311444.0,0.8175427564231033,1.5114299012583845,1.0,0.05,0.024946329104846558,,LearningParams_Fit_alpha-beta_Fix_exp_
2,23.0,113.8615073078798,12053195.0,311444.0,0.8216586794608289,1.4590632898614762,1.0,0.05,0.024946326626462997,,LearningParams_Fit_alpha-beta_Fix_exp_
3,45.0,113.8615073078798,97714311.0,311444.0,0.07477114839682514,0.8465574276012433,1.0,0.05,0.02494632776034074,,LearningParams_Fit_alpha-beta_Fix_exp_
4,33.0,113.86150730787985,71493509.0,311444.0,0.39659300433764494,1.31238685611026,1.0,0.05,0.024946330134064613,,LearningParams_Fit_alpha-beta_Fix_exp_
5,17.0,113.86150730787992,56637077.0,311444.0,0.46992336046750205,0.6567602126832651,1.0,0.05,0.024946325278726138,,LearningParams_Fit_alpha-beta_Fix_exp_
6,10.0,113.86150730787995,58285573.0,311444.0,0.016394838643586446,0.3313307755762484,1.0,0.05,0.02494632554788173,,LearningParams_Fit_alpha-beta_Fix_exp_
7,19.0,113.86150730787995,6082883.0,311444.0,0.5920313540253408,1.239355566121773,1.0,0.05,0.02494632505549227,,LearningParams_Fit_alpha-beta_Fix_exp_
8,34.0,113.86150730788,40131934.0,311444.0,0.2263655032060219,0.9431471727342664,1.0,0.05,0.024946324013950846,,LearningParams_Fit_alpha-beta_Fix_exp_
9,6.0,113.86150730788,57871879.0,311444.0,0.19217583130883745,0.4679524465324386,1.0,0.05,0.02494632460248817,,LearningParams_Fit_alpha-beta_Fix_exp_
10,25.0,113.8615073078838,55428877.0,311444.0,0.7403938167615235,0.8643355694908289,1.0,0.05,0.02494634639532697,,LearningParams_Fit_alpha-beta_Fix_exp_
11,29.0,113.86150730788393,22952548.0,311444.0,0.1798486273878107,2.5977991006400782,1.0,0.05,0.024946310585378103,,LearningParams_Fit_alpha-beta_Fix_exp_
12,2.0,113.86150730789524,63702615.0,311444.0,0.004169148875783539,8.868157136560049,1.0,0.05,0.024946363186354462,,LearningParams_Fit_alpha-beta_Fix_exp_
13,40.0,113.861507307903,2511695.0,311444.0,0.24179116667215286,2.98778312348552,1.0,0.05,0.02494628618358993,,LearningParams_Fit_alpha-beta_Fix_exp_
14,5.0,113.86150730795612,65324867.0,311444.0,0.2519973164417472,0.7296889279755909,1.0,0.05,0.0249464053306241,,LearningParams_Fit_alpha-beta_Fix_exp_
15,42.0,113.86150730797978,68404019.0,311444.0,0.08934808096289082,1.1110672211549617,1.0,0.05,0.02494641644609965,,LearningParams_Fit_alpha-beta_Fix_exp_
16,48.0,113.8615073080081,57617802.0,311444.0,0.3564227305904338,1.6334294451137246,1.0,0.05,0.02494642816741424,,LearningParams_Fit_alpha-beta_Fix_exp_
17,35.0,113.86150730813152,94579187.0,311444.0,0.04828452086867277,2.2895167839123127,1.0,0.05,0.02494618916430836,,LearningParams_Fit_alpha-beta_Fix_exp_
18,14.0,113.86150730820628,27996755.0,311444.0,0.509384338552063,1.8268742724712812,1.0,0.05,0.02494648740802808,,LearningParams_Fit_alpha-beta_Fix_exp_
19,9.0,113.86150730840313,15432203.0,311444.0,0.5721250785339794,0.9879392982647596,1.0,0.05,0.02494652963489895,,LearningParams_Fit_alpha-beta_Fix_exp_
20,43.0,113.86150730859372,48637490.0,311444.0,0.3678707941997334,3.6892391214597677,1.0,0.05,0.02494609378799782,,LearningParams_Fit_alpha-beta_Fix_exp_
21,31.0,113.86150730865316,86986954.0,311444.0,0.5608223109165968,1.902914664159593,1.0,0.05,0.024946572972673813,,LearningParams_Fit_alpha-beta_Fix_exp_
22,1.0,113.86150730905995,872022.0,311444.0,0.4350061486242857,0.9823839765967378,1.0,0.05,0.02494663050066578,,LearningParams_Fit_alpha-beta_Fix_exp_
23,18.0,113.86150731083578,97924683.0,311444.0,0.15340296351000712,3.380544198893631,1.0,0.05,0.024945850802478232,,LearningParams_Fit_alpha-beta_Fix_exp_
24,37.0,113.86150731089668,26583280.0,311444.0,0.3673258409245711,0.9882353581500036,1.0,0.05,0.02494681128609224,,LearningParams_Fit_alpha-beta_Fix_exp_
25,11.0,113.8615073113231,7563230.0,311444.0,0.1349082054471408,0.7644463049650672,1.0,0.05,0.02494684427151133,,LearningParams_Fit_alpha-beta_Fix_exp_
26,39.0,113.86150731243279,14013796.0,311444.0,0.041409486287057866,0.6374414447319512,1.0,0.05,0.024946921575152155,,LearningParams_Fit_alpha-beta_Fix_exp_
27,38.0,113.8615073142027,51944002.0,311444.0,0.9192789315431776,1.1691372505602966,1.0,0.05,0.024947027384596063,,LearningParams_Fit_alpha-beta_Fix_exp_
28,49.0,113.86150731574978,49126077.0,311444.0,0.8407254025282412,1.3036667361083376,1.0,0.05,0.024947108207293543,,LearningParams_Fit_alpha-beta_Fix_exp_
29,4.0,113.86150732676045,87633093.0,311444.0,0.2144555305850694,2.0623312911048064,1.0,0.05,0.024947536132592308,,LearningParams_Fit_alpha-beta_Fix_exp_
30,24.0,113.86150742256213,19967634.0,311444.0,0.19360808331590454,2.2749744117937327,1.0,0.05,0.024949304656925613,,LearningParams_Fit_alpha-beta_Fix_exp_
31,20.0,113.86150742273377,40926788.0,311444.0,0.5083445962516806,2.208337473764507,1.0,0.05,0.024949306883391233,,LearningParams_Fit_alpha-beta_Fix_exp_
32,7.0,113.86150749158988,36552025.0,311444.0,0.5928519990320964,0.3848740212909325,1.0,0.05,0.02495009529479849,,LearningParams_Fit_alpha-beta_Fix_exp_
33,32.0,113.86150750387985,17490554.0,311444.0,0.1056287615310857,1.4744960868154051,1.0,0.05,0.024950219250267438,,LearningParams_Fit_alpha-beta_Fix_exp_
34,8.0,113.86150752385105,37019206.0,311444.0,0.2537190256279697,4.5596500608780755,1.0,0.05,0.02495041266167573,,LearningParams_Fit_alpha-beta_Fix_exp_
35,12.0,113.86150752807268,95220057.0,311444.0,0.6382643681387227,2.1747037255316304,1.0,0.05,0.024950452385044498,,LearningParams_Fit_alpha-beta_Fix_exp_
36,0.0,113.86150761724993,581299.0,311444.0,0.30022611758678674,1.8624204137578613,1.0,0.05,0.024951216635857587,,LearningParams_Fit_alpha-beta_Fix_exp_
37,47.0,113.86150832415792,9764311.0,311444.0,0.25920216673517577,0.13586952103656694,1.0,0.05,0.02493746952384544,,LearningParams_Fit_alpha-beta_Fix_exp_
38,30.0,1291.3889558141045,52013773.0,311444.0,0.9497402847881856,0.3682213076390123,1.0,0.9497402847881856,0.3682213076390123,,LearningParams_Fit_alpha-beta_Fix_exp_
39,3.0,,60786789.0,311444.0,0.7224714420900935,2.3885341368646125,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
40,13.0,,79334945.0,311444.0,0.5358006972706508,4.254890133617146,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
41,15.0,,73117790.0,311444.0,0.999567138199544,3.3966865946680422,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
42,16.0,,56496559.0,311444.0,0.6541355288275351,5.1905703682755915,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
43,26.0,,79956785.0,311444.0,0.5033869422829828,3.090015455939984,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
44,27.0,,84597844.0,311444.0,0.9156600975801216,1.8777732846120447,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
45,28.0,,84659144.0,311444.0,0.9928570103614172,1.7039862064050668,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
46,36.0,,92095447.0,311444.0,0.92594039973413,4.154220412627929,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
47,41.0,,684355.0,311444.0,0.8340274476153492,4.3346552381219015,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
48,44.0,,67965696.0,311444.0,0.8894387545533654,1.8995510661908508,1.0,inf,inf,,LearningParams_Fit_alpha-beta_Fix_exp_
