,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
12,35,96.10248674820231,71709114.0,100244.0,0.2731295617942705,0.29232116030572464,0.7767308907945092,0.112762900982856,2.595583593453831,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
13,16,96.10258809776884,85083711.0,100244.0,0.3361752500201855,0.5404298541754015,0.29986335938005393,0.11213695298558038,2.6110213792760435,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
14,21,96.10306042114523,47038749.0,100244.0,0.6914721010490087,0.8497202247942178,0.3736162408887551,0.10914700097529348,2.6789372980484663,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
15,2,96.1032754272775,2059928.0,100244.0,0.9667831712093532,1.6229661870804863,0.3858244150350496,0.10775249089103213,2.7164513047481074,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
16,28,96.10346657030311,94957844.0,100244.0,0.485198737031925,2.305949525889716,0.1803760386047328,0.106516811037244,2.7477583116971624,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
17,15,96.1037002445054,34612310.0,100244.0,0.9381292131583002,2.9964340909807032,0.5208274433128925,0.10501699999396352,2.78338346033391,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
18,25,96.10392693901302,56345284.0,100244.0,0.6690498278145789,1.1221703384978836,0.6562905187560792,0.1036067055641904,2.8271505670734185,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
19,8,96.1040259851162,37967082.0,100244.0,0.9359310039508528,2.066291901047603,0.6224951118604255,0.1028468745599417,2.8442272539477806,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
20,42,96.10444468792835,79853725.0,100244.0,0.7852594492971555,1.9238542918239587,0.7727916359811196,0.1000738276174254,2.9210184096522163,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
21,18,96.10493687851313,34780641.0,100244.0,0.06297323096408676,2.4646061547502973,0.8033293441110577,0.0967505508695859,3.0231760824002647,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
22,36,96.10494874378644,58944417.0,100244.0,0.3553141463016932,9.837694959792607,0.17540583519682593,0.09666498557095707,3.0240800322460606,0.05,LearningParams_Fit_alpha-beta-exp_Fix_
