,Unnamed: 0,neglogprob,sub_id,x0_alpha_neg,x0_alpha_pos,x0_beta,x0_exp_neg,x0_exp_pos,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,model
5,17,84.65316182241577,100191.0,0.8259209361192306,0.05,1.0,0.5,0.5410892155954562,0.04423210423054009,,,,0.5995083411672282,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
6,42,84.65316182241634,100191.0,0.14184493046767122,0.05,1.0,0.5,0.2742176689521645,0.044232166911819484,,,,0.5995087773854504,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
7,44,84.65316182242599,100191.0,0.2592202490798173,0.05,1.0,0.5,0.9501299348554116,0.044232091406908695,,,,0.5995084266848059,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
8,27,84.65316182242995,100191.0,0.31546992190381984,0.05,1.0,0.5,0.5503473150511993,0.044232089554658766,,,,0.5995084428115067,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
9,39,84.65316182243036,100191.0,0.02844538961364285,0.05,1.0,0.5,0.1474943984650673,0.044232110255406056,,,,0.5995082629111144,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
10,31,84.65316182244003,100191.0,0.06535459852129187,0.05,1.0,0.5,0.1585353207626199,0.0442321368154794,,,,0.5995082706079772,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
11,0,84.65316182244247,100191.0,0.5726234654698348,0.05,1.0,0.5,0.2537136438556604,0.04423217282179532,,,,0.5995084035188516,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
12,45,84.65316182244432,100191.0,0.08405487052043448,0.05,1.0,0.5,0.4010549804303504,0.04423212273021331,,,,0.5995087448152432,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
13,10,84.65316182245357,100191.0,0.04505579644537583,0.05,1.0,0.5,0.10641089227997047,0.04423207843640692,,,,0.5995084564090405,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
14,33,84.65316182245624,100191.0,0.2801442799163578,0.05,1.0,0.5,0.01276734499943133,0.04423217186215735,,,,0.5995089020798973,LearningParams_Fit_alpha_neg-exp_pos_Fix_alpha_pos-beta-exp_neg_
