,Unnamed: 0,neglogprob,seed,sub_id,x0_alpha,x0_beta,x0_exp,x0_lossave,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
15,41,93.6065396783405,68700246.0,100191.0,0.2610773559524067,0.8528969770444386,1.0,1.0,0.05,0.05109383895682247,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
16,0,93.60653967852802,97100739.0,100191.0,0.204966569049572,0.7028031853562761,1.0,1.0,0.05,0.05109325427608658,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
17,30,93.60653967864573,96121313.0,100191.0,0.6718543444745116,0.9295994848929656,1.0,1.0,0.05,0.051093231251829074,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
18,26,93.60653967890188,51599222.0,100191.0,0.011480499786176166,1.8092399161237165,1.0,1.0,0.05,0.0510939477895452,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
19,17,93.60653967932646,38776066.0,100191.0,0.444442561095475,1.1465996074832712,1.0,1.0,0.05,0.05109401284904642,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
20,14,93.60653967954927,67989136.0,100191.0,0.7095695864607066,1.3993923083460178,1.0,1.0,0.05,0.05109404339939686,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
21,33,93.60653967974504,72056785.0,100191.0,0.2297130285381367,2.097268765181732,1.0,1.0,0.05,0.0510940687335179,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
22,12,93.60653968003756,47266839.0,100191.0,0.2785946653390217,1.2857952791425242,1.0,1.0,0.05,0.05109410434763356,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
23,40,93.60653968063122,82804789.0,100191.0,0.2510398588717096,2.1658438824721458,1.0,1.0,0.05,0.05109417022066163,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
24,1,93.60653968575005,59084562.0,100191.0,0.7652556338971698,1.2275632682646174,1.0,1.0,0.05,0.05109457286771985,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
25,36,93.60653968623312,58150902.0,100191.0,0.9469245723025874,1.0269849339976784,1.0,1.0,0.05,0.05109460281535909,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
26,27,93.60653968712006,68166346.0,100191.0,0.36543934453778776,2.4155435138838537,1.0,1.0,0.05,0.05109465565747718,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
27,29,93.60653969890079,57057300.0,100191.0,0.6289801493407394,1.7549359416376955,1.0,1.0,0.05,0.051095202937243824,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
28,13,93.6065397049411,83114948.0,100191.0,0.9007311535549991,1.5311999539764418,1.0,1.0,0.05,0.05109542196194868,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
29,7,93.606539705975,42829169.0,100191.0,0.2947948472026644,1.1773577832438673,1.0,1.0,0.05,0.0510954569026022,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
30,46,93.60653974228907,78335301.0,100191.0,0.4381680390768959,0.3055791387257761,1.0,1.0,0.05,0.05109642502699262,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
31,6,93.60654019041607,12809043.0,100191.0,0.09476142489089666,3.624667498918264,1.0,1.0,0.05,0.0510855115551656,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
32,2,,34892623.0,100191.0,0.38323274193715895,1.5067848490036202,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
33,3,,87179575.0,100191.0,0.6763653196638383,3.092425162964185,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
34,9,,53173395.0,100191.0,0.7100321734831609,2.484606472002328,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
35,10,,91773472.0,100191.0,0.9087659328856637,2.6021618332253165,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
36,19,,39721196.0,100191.0,0.8686599340605705,1.8253133256751082,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
37,20,,35691383.0,100191.0,0.6912045916594841,2.974521778257213,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
38,21,,1262552.0,100191.0,0.8797154327264741,3.547579812849425,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
39,23,,72996395.0,100191.0,0.9367444442712044,4.457194229820192,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
40,25,,67833459.0,100191.0,0.8385332633568944,2.7400145422056816,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
41,31,,12736449.0,100191.0,0.8965571468906584,1.9890144288149505,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
42,32,,59312316.0,100191.0,0.9713679861280448,2.4782980714822793,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
43,34,,5455015.0,100191.0,0.8792980038906457,2.1066590143529846,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
44,37,,1617980.0,100191.0,0.9595304378311136,4.432857480984131,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
45,43,,27726816.0,100191.0,0.8929075435107139,2.4566896900558506,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
46,44,,11493631.0,100191.0,0.6410593907905956,3.0899413698098765,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
47,45,,23230234.0,100191.0,0.1884114183045753,6.420720006679907,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
48,47,,75404762.0,100191.0,0.8082750737240832,5.235958125581553,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
49,48,,44302873.0,100191.0,0.7449185792503539,4.565226953443343,1.0,1.0,inf,inf,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
0,0,121.30075664799062,14809209.0,100244.0,0.4729356605888692,3.0195409362965084,1.0,1.0,0.05,0.0,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
1,27,121.30075664799062,74297953.0,100244.0,0.4161625908906362,2.1117976389529733,1.0,1.0,0.05,0.0,,,LearningParams_Fit_alpha-beta_Fix_exp-lossave_
