,Unnamed: 0,neglogprob,sub_id,x0_alpha,x0_beta,x0_exp,xopt_alpha,xopt_beta,xopt_exp,model
9,25,119.9364733644767,408988.0,0.6037801722525262,1.0,0.5,0.017243886541825373,,,LearningParams_Fit_alpha_Fix_beta-exp_
10,12,119.93647336447735,408988.0,0.18747435121272893,1.0,0.5,0.017243887162938412,,,LearningParams_Fit_alpha_Fix_beta-exp_
11,42,119.93647336455128,408988.0,0.09983391990872847,1.0,0.5,0.017243652951031908,,,LearningParams_Fit_alpha_Fix_beta-exp_
12,2,119.93647336457852,408988.0,0.4561737762042518,1.0,0.5,0.017243641598371433,,,LearningParams_Fit_alpha_Fix_beta-exp_
13,17,119.93647336459112,408988.0,0.17669943187185033,1.0,0.5,0.01724394052855814,,,LearningParams_Fit_alpha_Fix_beta-exp_
14,0,119.93647336459324,408988.0,0.17388504598678456,1.0,0.5,0.01724363577069254,,,LearningParams_Fit_alpha_Fix_beta-exp_
15,41,119.93647336461069,408988.0,0.13539711427942802,1.0,0.5,0.017243629068326074,,,LearningParams_Fit_alpha_Fix_beta-exp_
16,45,119.9364733646147,408988.0,0.7906792913866045,1.0,0.5,0.017243627582005382,,,LearningParams_Fit_alpha_Fix_beta-exp_
17,18,119.93647336461771,408988.0,0.04308277078129663,1.0,0.5,0.017243626567103897,,,LearningParams_Fit_alpha_Fix_beta-exp_
18,39,119.93647336462172,408988.0,0.4634887273778962,1.0,0.5,0.01724362510822712,,,LearningParams_Fit_alpha_Fix_beta-exp_
19,22,119.93647336464669,408988.0,0.026387899803244186,1.0,0.5,0.01724361636068441,,,LearningParams_Fit_alpha_Fix_beta-exp_
20,3,119.93647336467795,408988.0,0.8332057492668563,1.0,0.5,0.01724360592240646,,,LearningParams_Fit_alpha_Fix_beta-exp_
21,19,119.93647336469263,408988.0,0.07801979957070693,1.0,0.5,0.01724397572054716,,,LearningParams_Fit_alpha_Fix_beta-exp_
22,48,119.93647336469452,408988.0,0.9800759849857996,1.0,0.5,0.017243600684931634,,,LearningParams_Fit_alpha_Fix_beta-exp_
23,32,119.93647336470552,408988.0,0.3901389179346735,1.0,0.5,0.01724359725478409,,,LearningParams_Fit_alpha_Fix_beta-exp_
24,4,119.93647336472901,408988.0,0.0165304648841621,1.0,0.5,0.017243986903576126,,,LearningParams_Fit_alpha_Fix_beta-exp_
25,11,119.93647336474251,408988.0,0.7190834921203674,1.0,0.5,0.017243586151759548,,,LearningParams_Fit_alpha_Fix_beta-exp_
