,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4,9846687,100105,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,9846687,100105,1.5169780315568262,1.9995497573184944,0.014486093562249372,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4666666666666667,9846687,100105,0.05,2.0,0.0,1.0,0.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6888888888888889,7779075,100062,0.05,0.10734629179490317,0.0954155835693474,1.0,2.9224955313390555,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.4666666666666667,7779075,100062,0.05,0.05,0.1311196463581576,1.0,0.5808503026339658,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.7111111111111111,7779075,100062,0.18490387742918135,1.2300401659891829,0.03524604309632632,1.0,2.220823567922939,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3333333333333333,7779075,100062,0.1345266667027598,0.4782158154396944,0.030349383227819826,1.0,1.7627370292564268,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.5555555555555556,5966525,100191,0.05,0.3152217773579559,0.02956258756765022,1.0,1.768366637985278,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.6666666666666666,5966525,100191,0.05,0.18230503213523136,0.03833516708212785,1.0,1.2043994244294065,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp,0.3333333333333333,5966525,100191,0.12559263370177598,0.05,0.5737800087286612,1.0,0.07664252602383173,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-lossave_Fix_exp_
