,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp,xopt_lossave,model
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,1055937,311444,0.05,0.1986449737908812,0.8689209483530145,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6666666666666666,1055937,311444,0.05,0.2209457782964057,0.8920988754521054,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6222222222222222,1055937,311444,0.05,0.05803774103220526,1.1009903418511526,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3333333333333333,597085,408394,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5111111111111111,597085,408394,0.1142240532978346,15.000000000000002,0.5030911220570526,0.05318333200786017,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4222222222222222,597085,408394,0.21022435742287915,0.4166240615097684,0.7643344791058907,0.11302427696888898,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3111111111111111,597085,408394,inf,inf,inf,inf,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,2249765,200211,1.7035114352643517,0.3286499502633031,0.05,0.04170989178661448,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.26666666666666666,2249765,200211,0.33450072257319285,0.5004295806716903,0.06493328611053614,0.7358811641016902,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,2249765,200211,0.8200347805058813,0.3549013411357001,0.20485397500845387,0.3769377180331056,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,2249765,200211,0.4702015380144442,0.43222806868676855,0.06497431893003575,0.5046369511957051,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.3333333333333333,4211445,311283,0.35379304287214897,0.2137699403144847,0.3048176899552509,0.09228545655211176,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6,4211445,311283,1.140885206023296,0.1618680201664656,0.34659013598786537,0.13103788622043916,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.37777777777777777,4211445,311283,0.6695846240118326,0.23889402193041495,0.3986122546719869,0.057256317735667715,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,4211445,311283,0.05,0.8570853319932592,0.4254241774361083,0.7735414192189576,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4,9741013,100188,0.09629141121570443,2.9343816548767183,0.21445980427307246,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,9741013,100188,0.0955953490798611,3.7589668216897834,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,9741013,100188,0.05,4.630265562479932,0.11875210273017055,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,9741013,100188,0.07665111798737957,3.5733025374245644,0.1090663857716132,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.26666666666666666,1444675,100152,0.05,2.1550534145251814,0.7163725556724038,0.33453942459660657,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5555555555555556,1444675,100152,1.9509725504455584,0.10758362518930532,0.4750381302866625,0.256824871568008,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6222222222222222,1444675,100152,0.05,0.7513701744939292,0.8453208055495602,0.11770987953215628,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,1444675,100152,0.05,2.094781235766494,0.6334499736439146,0.3062175257366269,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.37777777777777777,2860223,100129,0.05,2.5313097243963147,0.5298027077176835,0.03287418016635034,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6,2860223,100129,0.05,0.13603188314678746,0.8807783342733169,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.5333333333333333,2860223,100129,0.05,0.15045416812179654,0.9558148563027072,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.6444444444444445,2860223,100129,1.6069399706635652,0.5824231165819044,0.19597961527459545,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.8666666666666667,920337,409381,0.05,2.680248859344615,0.7967780237516913,0.15136284738054498,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4444444444444444,920337,409381,0.05,0.18240020346948568,1.017516755603572,0.2998194395596313,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp-lossave_Fix,0.4666666666666667,920337,409381,0.05,0.0,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp-lossave_Fix_
