,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7111111111111111,2850067,405027,0.25449788407905577,2.0,0.02060010330603973,0.8529049424888007,0.8060284145177057,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,2850067,405027,0.05,0.3383198514848196,0.3265730995230532,0.6448169727868281,0.35271055951401964,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,2850067,405027,0.05,0.05,0.10037654408137037,0.05,0.9472417748810734,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7111111111111111,2850067,405027,0.05,0.573062443611745,0.2388804327536515,0.6223149361577075,0.2383970219243873,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,3562519,311760,0.1477949645595437,0.05,4.651571926570459,0.2258717725083532,0.4073093122209495,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.37777777777777777,3562519,311760,2.0,0.05,0.5783142657338096,0.05842108986199712,0.9720674318003218,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7111111111111111,3562519,311760,0.833674155273468,0.05,0.4761981121808034,0.2972570176700736,0.8917958638987465,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.3333333333333333,3562519,311760,2.0,0.05,0.4725400899641634,0.12845356197405225,0.9805197286727932,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7555555555555555,4730735,200173,0.05,0.05,0.5938226525317438,0.8897940246286007,0.7938265257897895,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.9111111111111112,4730735,200173,0.29346609109511795,1.0351564974159673,0.12109772502097906,0.9643893692404566,0.990272555025938,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4,4730735,200173,0.05,0.07031535336245938,0.6150021997727498,1.08085812333314,0.7781662134355464,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4666666666666667,4730735,200173,0.05,0.05,0.25776455428775513,1.194140336191173,1.1597963089676695,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,1367240,408988,2.0,0.05,0.8014708904368282,0.057536558378254686,0.8152197721772267,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,1367240,408988,0.9201327660815994,0.05,0.8597109400651026,0.19691356083243952,0.7825554390377119,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.2222222222222222,1367240,408988,2.0,0.05,0.36025598950096505,0.1311480992644906,0.8592196344837535,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,1367240,408988,0.12962127670903742,0.05,6.359916665515356,0.327781330616035,0.34921082916470325,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.13333333333333333,6500962,409874,1.3309615962413777,0.13319034006220548,0.22577430684687874,0.05,0.5033001667009099,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,6500962,409874,1.9795852015054145,0.5751162561963571,0.08151089536983824,0.15530255417054614,0.5238598456767141,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5777777777777777,6500962,409874,2.0,1.5087296075050118,0.016260038189191358,0.6257483425037397,0.8827794746213434,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4666666666666667,6500962,409874,0.6408980053473705,0.19469130641470814,0.2057655523359468,0.05,0.3916453529070683,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.3111111111111111,8220438,408394,0.09206402392487163,0.05,0.09434139989027517,0.9331329754646274,1.3597435338139858,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,8220438,408394,0.08610484629174263,0.08987344792175984,1.4845433324941841,0.5102965168867335,0.6580879489101991,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,8220438,408394,0.05,0.05,2.2725854819235343,0.5017543773896966,0.6802830038727004,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7555555555555555,8220438,408394,2.0,0.05,0.1359094418974252,0.2173515008744255,1.2332642095421111,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,2087027,100057,0.3090080993259435,0.05,0.5510777702200459,0.07687838198339733,0.6670513446473023,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6,2087027,100057,0.8196988148083932,0.571421486695992,0.031022544650552264,0.5962997000299364,0.7842236748033219,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4,2087027,100057,0.33282184705445955,0.05,0.35642863436135164,0.05,0.6604091555705452,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,2087027,100057,0.05,0.7402774270061073,0.21715455712746576,0.7009826819996609,0.13161488599372675,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,3706120,408511,0.17607088585715513,0.5906852410269862,0.49690964125075704,0.4396413258684666,0.2687459965878085,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,3706120,408511,0.16064149863588995,0.6088505888796183,0.3718616088896654,0.3229921332635129,0.3172814709199672,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6666666666666666,3706120,408511,0.5928363327007778,0.6931677320731078,0.35429447077191256,0.14187751614556254,0.41284696598763454,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.8666666666666667,3706120,408511,0.05,0.3978413513291,0.4192166480746558,0.4690977229761583,0.455261296569451,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,2225248,311479,1.5411579966071958,2.0,0.1615371483300502,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,2225248,311479,0.8354455741480584,1.3825373643226546,0.2797141777809815,0.1517419710549875,0.11818649844257564,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.2888888888888889,2225248,311479,0.10621915466447257,0.06903620409427008,1.8842836827753244,0.05,0.19249814766028794,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.2888888888888889,2225248,311479,1.069808749665113,1.8356171494613183,0.302860111106776,0.23935205190086226,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,3188449,406925,0.05,0.05,0.09722540435123192,1.0458945951841572,1.212790073513984,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6,3188449,406925,0.38989750448536403,0.05,0.6033164074410806,0.5080224000299085,0.9576734004609878,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,3188449,406925,0.05,0.05,0.20313968857524475,1.2189146016135812,1.1842057162483948,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.8222222222222222,3188449,406925,0.9503057752177614,0.05,0.13550761093362826,0.5933083986228564,1.367860087551919,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,1939038,100214,0.05,0.05,0.05156789595637831,0.7162421891786219,0.976349565840365,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,1939038,100214,0.05,0.051428329417382984,0.3562560020564374,0.502783986530695,0.6390940118830463,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,1939038,100214,0.21762544673154235,1.8027107728696417,0.002470874637030905,0.05004486867565877,1.0033351267426158,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7555555555555555,1939038,100214,0.05,0.8965013718868924,0.012721371109625366,0.04999999999999999,0.8031124771856197,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,7095463,200199,0.237917846112174,0.4275784433593421,0.4199031613366605,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.8,7095463,200199,0.14549193469753705,0.3894854121454725,0.5392480234449766,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.37777777777777777,7095463,200199,0.2634086396473572,0.4646333330125309,0.323401766714313,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,7095463,200199,0.17513242096749973,0.624649678174912,0.3176839936322887,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6666666666666666,3897169,100009,0.8711689619374797,0.8309049846718636,0.18474922968523694,0.05,0.1966248494594268,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.13333333333333333,3897169,100009,0.4940004984640859,0.5284069927662822,0.21165425035230204,0.3064221291103384,0.19277718897249085,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,3897169,100009,0.2990807975124972,0.644711061217115,0.1834788104679604,0.05,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,3897169,100009,0.06398485753128401,0.08712594268276233,0.8780343675920615,0.05099162538467597,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,7893569,100051,0.4658344554408478,1.3845979335833083,0.0018987656932488602,0.9286163821360998,1.3063695023447808,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6666666666666666,7893569,100051,0.1386378198481889,2.0,0.008646015315689516,0.7211622495678439,0.6009650839375752,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,7893569,100051,0.05062149238695004,1.8860664006995196,0.02722213813119196,0.05,0.2774406087919583,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7333333333333333,7893569,100051,0.6777352384586615,1.8475240437773608,0.0021936734416635843,0.7156312077687654,1.4594592832404758,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,9235533,406980,0.05,0.13396233215912212,0.16460753870159806,0.20088961893198048,0.6610206292574963,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5777777777777777,9235533,406980,0.05,0.17612897061041646,0.21225901864985247,0.3717145079537151,0.5438444384597191,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.9111111111111112,9235533,406980,0.05,0.32513045586181605,0.14498275834817498,0.05,0.4573298138966474,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,9235533,406980,0.4349127559456496,0.3242884358431524,0.21449708994686448,0.2273336535034877,0.5485551474343537,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7555555555555555,9640740,200088,0.06344350764461056,1.4126547602188089,0.3101070179075021,0.7773912650197683,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4,9640740,200088,0.15322802412213193,1.8832688720879,0.3811437214188035,0.6642308071339116,0.07899759674848522,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.3333333333333333,9640740,200088,0.4018127856894087,1.040237658028383,0.15898953025637086,0.5464983262722214,0.3691707507741097,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.8222222222222222,9640740,200088,0.1134853556381961,1.5360683606043548,0.02721769043380213,0.08123033146909946,0.45119336483531,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,7480629,100191,1.9986418190263604,0.05,0.08149709727543836,0.18047163020812054,1.1408468735509203,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4,7480629,100191,0.05,0.05,0.1213770634630325,0.8087339431537295,1.030170394698691,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,7480629,100191,2.0,0.9975556503400228,0.01954015073622092,0.5878032832308361,1.293466923630913,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,7480629,100191,0.10151472250628167,0.9300443804252252,0.040195049922115665,1.009586263706839,0.7930200578150834,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,2409903,100250,2.0,0.05,0.12459511933541573,0.1355880364406526,0.8157155906068714,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.26666666666666666,2409903,100250,2.0,0.05,0.22257995649908915,0.1874214404226422,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,2409903,100250,0.7790956030946471,0.05,0.2697741653103745,0.05041935196486669,0.4383482766629688,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.37777777777777777,2409903,100250,0.9784910296040004,0.05,0.3092308976395217,0.05,0.5638393338580155,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7777777777777778,2049172,411256,0.19596224525135206,0.05,0.2387981644150797,0.6989512097623986,1.0974813613468404,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,2049172,411256,0.10640145842384986,0.05,0.1767939796885126,0.7998113100780585,1.088886675541057,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.8,2049172,411256,0.9416412114725444,0.05,0.09266619364016293,0.73591664213659,1.6722126385908498,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6666666666666666,2049172,411256,0.1057366244154658,0.05,2.4725389426740505,0.4836876735637615,0.7332349767872152,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,6222711,100243,0.8692335231686463,0.9533130950653712,0.4630243454776513,0.05,0.2885364973871002,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4444444444444444,6222711,100243,0.05,0.13514436014986167,0.8700896688109736,0.37319487475208,0.4382403106446819,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,6222711,100243,0.9554910672420616,1.5471293759584708,0.2643140107840977,0.05,0.23644692462786346,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,6222711,100243,0.06348321260629153,0.1125202002034236,1.5133490967481096,0.05,0.25816252667729256,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,6580100,100247,0.19693466715186853,2.0,0.2838437820469521,0.6819476604273111,0.05,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.3333333333333333,6580100,100247,1.6165701078398935,0.18364303838266133,0.10353001446743734,0.3828883928159766,0.8613590432513415,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.4444444444444444,6580100,100247,0.31585120748195183,0.05,0.15719212854924794,0.5369984731879771,0.9006898100205281,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,6580100,100247,2.0,0.2904535632747816,0.0598411487124093,0.37755764751663295,0.8165695322968738,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave,0.7111111111111111,8117813,100188,0.05,0.6119811310261346,0.44586937149498784,0.05,0.06632371876277042,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta-exp_neg-exp_pos_Fix_lossave_
