,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,8954415,100105,0.05,3.9542745330195097,0.1195695640068808,0.15250876047379952,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.2888888888888889,8954415,100105,0.4106357137861368,0.5962911869221192,0.05,0.05,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,8954415,100105,0.3346768230289158,0.5127975177516395,0.05509575976812669,0.18956703655679552,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,8954415,100105,0.3380206929718767,0.5271120338228555,0.15125858430781006,0.20980205738050067,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6222222222222222,6056094,400285,2.0,0.03953359830600496,0.5230916692047932,0.8248901455158193,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6444444444444445,6056094,400285,2.0,0.1160420536144068,0.1870093404091043,0.3767777915171415,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,6056094,400285,1.884631812886636,0.16207413694770598,0.3038259769986036,0.3796357521974568,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.3333333333333333,6056094,400285,0.30047224675524115,0.1491955137897615,0.4850704621445806,0.6170387816047499,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,7189671,200156,0.05,0.2721016324244068,0.4702284255362268,0.7721981270855444,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.17777777777777778,7189671,200156,0.05,0.27174918489293426,0.5128138261286379,0.6801483199095084,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.3333333333333333,7189671,200156,0.05,0.11498725134569356,0.6161339544886523,0.796688343714502,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5555555555555556,7189671,200156,0.05,0.05884712848276642,0.6498816025511832,1.0015537786023558,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.3555555555555556,8003713,100103,0.2887296315098624,0.09908672922573236,0.8759539511055003,0.7796796020698361,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,8003713,100103,0.05,0.12821622829963078,1.1458093800132056,0.9845173276038534,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4888888888888889,8003713,100103,0.05,0.14879882872281713,1.012212784259952,0.863863269869522,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6888888888888889,8003713,100103,0.05,0.2161053601243544,1.0795713324906635,0.8824345957709878,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.7777777777777778,9455978,100241,0.05,1.333101688104526,0.05,0.7195636797606718,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4666666666666667,9455978,100241,0.05,2.297639109429744,0.05,0.5736555661298285,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.6,9455978,100241,0.05,1.4782887666758333,0.05,0.6829849640226893,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5333333333333333,9455978,100241,0.05,1.8725405720083224,0.05,1.0336481634209262,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4,9255395,200168,0.2855600624012508,0.6044251720999839,0.11489281076995456,0.09517748505030356,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.4222222222222222,9255395,200168,0.3084765710499745,0.7017868638913104,0.1088188679451376,0.05,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5777777777777777,9255395,200168,0.9319039913459632,0.40609006523654817,0.05,0.08615846228586978,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave,0.5111111111111111,9255395,200168,0.05,2.718701894626674,0.059199089407690565,0.05,1.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos_Fix_lossave_
