,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha_neg,xopt_alpha_pos,xopt_beta,xopt_exp,xopt_lossave,model
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.26666666666666666,686838,409874,0.5492664668637748,0.4110625019553717,0.005323324630486334,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.7333333333333333,686838,409874,0.28045488552295056,1.2735203814190723,0.011637125517477856,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.5777777777777777,1861669,200168,0.6807068158906775,2.0,0.002367133936360794,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.7333333333333333,1861669,200168,0.18318031284895586,2.0,0.01092559579160725,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4666666666666667,1861669,200168,0.05,0.05,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.4222222222222222,1861669,200168,0.05,2.0,0.0,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
0,0,1,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.7333333333333333,6541491,100152,0.05,0.16546123530518436,0.08037127965103301,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
1,0,2,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.5777777777777777,6541491,100152,0.05,0.14771536532444912,0.07809087605206741,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
2,0,3,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.6666666666666666,6541491,100152,0.05,0.15273257041846094,0.07474819233530515,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
3,0,4,LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave,0.3111111111111111,6541491,100152,0.05,0.08983264545241333,0.13349254699580548,1.0,1.0,CV_LearningParams_Fit_alpha_neg-alpha_pos-beta_Fix_exp-lossave_
