,Unnamed: 0,fold,model_name,pred_acc,seed,sub_id,xopt_alpha,xopt_beta,xopt_exp_neg,xopt_exp_pos,xopt_lossave,model
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,4794132,100105,0.8553512550962405,0.8968187361653991,0.18086925840992785,0.05379000257623901,0.14149667326902046,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3555555555555556,4794132,100105,0.4118635713374575,0.5582651116745072,0.05,0.05,0.4664132435102242,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,4794132,100105,0.05,4.37978789238221,0.065044374534276,0.17738738646112104,1.3847009496440212,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,944402,200162,0.2615961476280038,0.4670365820128758,0.0743688113684034,0.4355781422763145,0.6863904193336597,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,944402,200162,0.05,1.5464464243716418,0.05,0.462810139165546,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8444444444444444,944402,200162,0.21048461820005496,0.4859066301523148,0.05,0.5007968687857263,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,944402,200162,1.842475484463979,0.0014174290615550818,0.7333608743807231,1.5182272667429957,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,9508285,407672,1.494895195477313,15.0,2.0,0.12374199801858553,2.4115684373790357e-05,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,9508285,407672,0.05,0.060576455797750575,1.1442668042288215,1.4369507139363544,1.444184315744781,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,9508285,407672,0.05,0.3745527830190965,1.1387800220338884,1.038327405315987,0.8056123545958941,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4444444444444444,9508285,407672,0.05,15.0,1.4036899752759093,0.8356260829183826,0.005404569851511538,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,434003,200133,0.5031636251860678,0.01741390217259016,0.5334925699493736,0.8301158731163478,8.459230956166937,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,434003,200133,0.21779299249560166,0.022460364939442496,0.5551540761049111,0.9706817333248264,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,434003,200133,0.1827977443019644,0.02542521538336269,0.671852022323895,0.9071700856331402,3.664030149209266,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,434003,200133,0.35721661387927145,0.03788267126633333,0.3908522028584321,0.7628586825022599,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7555555555555555,4636895,100243,0.7425135482235333,0.5913453353098721,0.05,0.3432574556140139,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8,4636895,100243,0.16634257441603745,0.8196837007746786,0.09334193300135524,0.4582947509756896,0.4262938618673777,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5555555555555556,4636895,100243,0.05,2.7614463038605086,0.16205363327437478,0.3890135852923777,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,4636895,100243,0.27410161852425724,0.913361183113102,0.13680201338229148,0.3276736418484475,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3333333333333333,1875870,200156,0.05,0.15839464101023232,0.5913089361623803,0.7940210024197719,0.8266615349768652,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8222222222222222,1875870,200156,0.1409134393778263,0.08445168476846389,0.3422208427154858,0.7587806531297274,0.09177612586614893,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,1875870,200156,0.05,0.1610872686313916,0.8322745895423551,0.8383791272115102,0.25814431314665465,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,1875870,200156,0.05,0.2100821674188169,0.4454690703612108,0.7539349777393284,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,9320742,407260,0.7197912395391328,0.04908095611375616,0.598229518288575,0.3979451357920858,2.5591054310395203,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2222222222222222,9320742,407260,0.05,1.7700822048752187,0.5402965601712852,0.28162877240329603,0.7413737044548223,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4444444444444444,9320742,407260,1.5352582226662836,0.10825833529280764,0.3675829738296284,0.2365675288080129,2.0654609513557816,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.9333333333333332,9320742,407260,0.4533840634680208,1.451214597359119,0.5268744241484895,0.2834164590426324,0.09419621904825662,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,1279269,100143,0.05,2.7271996743928977,0.05,0.05,0.7484584931054601,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.26666666666666666,1279269,100143,0.0958957208558569,1.6275976505663952,0.17695900079434534,0.05,0.4657229558743221,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,1279269,100143,0.05,2.5983276798326624,0.05,0.05,0.8562172935144804,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,1279269,100143,0.05,6.650243517959707,0.054882419461976716,0.05,1.1266170132507585,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5555555555555556,964560,200148,0.13974065551006926,0.2890390703031674,1.1185780633466484,1.047928241550024,0.03700919319405571,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5555555555555556,964560,200148,0.15471340096358355,0.04843993118430477,0.7755588686278342,1.0287097719607108,0.9922931501634484,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,964560,200148,0.6723294043429151,0.03528882350302541,0.4250342776205451,0.857864398479329,2.6029420418933085,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,964560,200148,0.05,4.655634435705489,0.6736441904547578,0.5629643552611577,0.04401191441021291,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,5839045,200173,0.05,0.33329735608618394,1.3031467772072691,1.147274745957923,0.4175388607434613,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8222222222222222,5839045,200173,0.05,0.35678675093728784,0.7645945253992609,0.8676332125148896,3.5898958431778127,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,5839045,200173,0.05,0.3783147266426926,0.9860253123993477,0.8678963791460791,3.3245906180195086,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,5839045,200173,0.05,0.19767884764158453,0.7082266454519637,0.9515477308230992,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6888888888888889,6267748,400285,2.0,8.214352210850633,0.3447634654218717,0.3110728158317866,0.0035746243539739736,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,6267748,400285,1.8800086675935164,0.5769973755146391,0.2657546759623769,0.2168009412257404,0.12056246842628435,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,6267748,400285,0.6742505216862541,1.8781489493385548,0.3715273648168542,0.3894637264520807,0.02526396885621985,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3333333333333333,6267748,400285,2.0,0.08665870358756486,0.20009728943533805,0.39762746066903465,2.7344149957515955,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4222222222222222,7443683,100042,1.2386318363844422,0.29632768067684245,0.19387878276801207,0.05,0.2248614275803471,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2222222222222222,7443683,100042,0.15601853106395458,1.6791466439600744,0.36760742846061617,0.07426389069091753,0.1990988942417843,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,7443683,100042,0.06973621793111434,4.215156415999628,0.2957844095001829,0.1965879857416296,0.22439438501745526,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3333333333333333,7443683,100042,0.37708258527808414,0.2877153932923794,0.21791777420666505,0.05,1.213094549430538,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,1638102,100003,0.05,2.859628775949228,0.05,0.3910744707634783,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,1638102,100003,0.05,2.1285661249872465,0.05,0.4360733718897503,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,1638102,100003,0.05,1.7178683442370997,0.15897459107351353,0.5244187204389295,1.7365615589708683,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,1638102,100003,0.05,2.5331302515840783,0.05,0.35757047606135245,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4666666666666667,6654009,100059,0.05505010233465002,7.704023015265553,0.05,0.06064814513456208,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,6654009,100059,0.24403837622779484,0.647792560838538,0.05,0.19791724515473405,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7111111111111111,6654009,100059,0.4194570449402931,0.5174992776852375,0.050000089943767236,0.2276915455006209,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,6654009,100059,0.6328743555671545,0.6483835764160719,0.19461213855596568,0.24716881963856344,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4222222222222222,7261534,100188,0.19072829962834076,1.820167063345596,0.05,0.16133620174944074,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7555555555555555,7261534,100188,0.05,1.2400535393098786,0.05,0.4646946425456286,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,7261534,100188,0.056807562271118085,3.3570566147904524,0.05,0.05,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,7261534,100188,0.05,1.5721110699863288,0.05,0.42861132356555015,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8444444444444444,5838283,100051,1.6951962339543298,0.011912513307008023,0.05,0.6704030134434439,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,5838283,100051,0.9519055804818352,0.001348196083745725,0.8339505626322542,1.3416201122848899,0.9665787854068448,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,5838283,100051,0.9735107361931656,4.3819833422440375,0.3291544509952725,0.09364096095796813,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,5838283,100051,2.0,0.012793686530802498,0.05,0.6129006017207126,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,6467840,100104,0.6556201489537429,15.0,2.0,0.15094294893995305,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.37777777777777777,6467840,100104,0.11252666158263328,2.51512089557032,0.25524463965545313,0.05,0.24240930369524785,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3333333333333333,6467840,100104,0.05,0.7490356844875692,0.05,0.05,1.4961912711405427,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,6467840,100104,0.27524499594719765,2.7293991847322587,0.2549460894569364,0.05074809929816022,0.12265128864021405,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,6241987,100009,0.21385722913009075,3.636439484026277,0.2775002500418322,0.1418066249340932,0.0314800538819067,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6666666666666666,6241987,100009,0.055554501801309386,0.3448007706927857,0.05,0.3491945899718258,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5333333333333333,6241987,100009,1.0373831765143693,0.19325727095628106,0.05,0.07202367378818764,0.4527602603677138,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,6241987,100009,0.3491261807142765,0.14296681504580014,0.07640553318630343,0.103105622423807,2.1886578849186598,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.26666666666666666,8134008,408662,0.05,1.8385819514181496,0.8763819155731782,0.7910515349784716,0.19589749758441166,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,8134008,408662,0.19948781243248367,0.0471941071626463,0.8248921004694498,1.2127436817597557,1.7442536736141936,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7777777777777778,8134008,408662,0.745424317635898,0.06864218136294976,0.6799237798383777,0.8996517154272818,0.9738023711303944,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6444444444444445,8134008,408662,0.05,0.08462830679677849,1.2748869371535507,1.675258119743402,0.3434277122717275,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5555555555555556,4487788,100169,0.05,1.2210494781730181,0.05,0.3198440003921634,1.4754129339385196,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8444444444444444,4487788,100169,0.050003383840965504,0.7392974472106241,0.05,0.3265218322372817,0.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2888888888888889,4487788,100169,2.0,0.2698367047409692,0.05,0.05,0.04949257621290218,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,4487788,100169,0.3080916570484565,0.35573451500573505,0.05,0.08564882466557441,0.05635657182363645,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,1585946,100103,0.05,0.034546174323883204,1.2433153000958996,1.5463580837222706,5.078310520657163,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2222222222222222,1585946,100103,0.05,0.14103434754389182,0.7057179763751182,0.8766812024269429,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7555555555555555,1585946,100103,0.05,0.08894848682618416,1.0812987823324691,0.9866676330913984,1.4358389609613862,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4,1585946,100103,0.05,0.34747233576845965,0.862336728716861,0.688550533144512,1.5108297063054814,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6222222222222222,6149907,100152,0.05,0.4157673955188649,0.8198974479121475,0.8500712169474897,0.3116334293947657,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,6149907,100152,0.05,3.1413261102084684,0.5342034983528986,0.6385191963019244,0.4276463096104812,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2888888888888889,6149907,100152,0.05,0.0791674665421788,0.9554754888743892,1.2935644930265902,2.6096435914872904,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4,6149907,100152,0.05,1.645431273289658,0.5488092997092254,0.6525786953874205,0.7878008368467029,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.3555555555555556,5057777,200164,0.255837751804508,0.6120228751944219,0.05,0.05,1.2605451179120766,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6666666666666666,5057777,200164,0.05,0.8371072647886468,0.05,0.2977912282741829,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,5057777,200164,0.0526944695871892,1.6327819323730717,0.05,0.1628927782005289,3.987392573966376,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5111111111111111,5057777,200164,0.05,1.780753073616978,0.05,0.15009244957663567,2.4170142759598763,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4888888888888889,5576975,402997,0.05,0.21697925499372603,1.015717395254089,0.7964100811487961,2.620970637477248,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.8222222222222222,5576975,402997,0.10102380258388323,0.4654421886834498,0.6012609385794685,0.5569592961020791,3.1616839036746254,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,5576975,402997,0.05,1.3933789957194054,0.473595883628599,0.5027844510141588,5.305180231094005,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6666666666666666,5576975,402997,0.05,0.17246835777451747,1.3293148754359008,1.149989520730396,0.10710644628377958,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.4,2376801,100063,0.05,3.0497080679525066,0.5756846437249504,0.4206507235164302,0.15489459387117274,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.5777777777777777,2376801,100063,0.05198668086704955,3.102837266607146,0.6860543738216043,0.5317057176636476,0.08270332747774134,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
2,0,3,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.6,2376801,100063,0.05,5.6177398707013495,0.4280466123753555,0.3488842692665213,0.03820967487442167,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
3,0,4,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7333333333333333,2376801,100063,2.0,0.05547713066860637,0.2211190613249781,0.4103216395925027,4.847050939559719,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
0,0,1,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.7777777777777778,9434827,408988,1.088944901849676,0.04949460584547938,0.34278243981630924,0.4171350899112252,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
1,0,2,LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix,0.2,9434827,408988,0.05304760331048417,2.401970758685498,0.3128881252363461,0.06338659079240164,10.0,CV_LearningParams_Fit_alpha-beta-exp_neg-exp_pos-lossave_Fix_
